text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:04:52Z,FALSE,NA,858396684866473988,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KsaDvid44,1877,TRUE,FALSE,NA,NA
"RT @pirellisport: The #Fit4F1 sets still in play for tomorrow's Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP! 
https://t.co/PeUoFtd6EV #infographic https://t.co/cQPhAj3UFV",FALSE,0,NA,2017-04-29T19:04:52Z,FALSE,NA,858396684459450368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dante_mx,36,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:04:52Z,FALSE,NA,858396684103168000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jessicar6110,3091,TRUE,FALSE,NA,NA
Your qualifying report is online now! Ì†ºÌøé https://t.co/lphGI9UKGH #Formula1 #RussianGP #qualifying #F1 https://t.co/GBetpHZoNk,FALSE,2,NA,2017-04-29T19:04:48Z,FALSE,NA,858396666457726977,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",layladbeauty,2,FALSE,FALSE,NA,NA
"RT @pirellisport: The #Fit4F1 sets still in play for tomorrow's Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP! 
https://t.co/PeUoFtd6EV #infographic https://t.co/cQPhAj3UFV",FALSE,0,NA,2017-04-29T19:04:35Z,FALSE,NA,858396614305689600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",al_trab_al_a7mr,36,TRUE,FALSE,NA,NA
"RT @ValtteriBottas: 3rd in the qualifying. Reds too quick today but tomorrow is a new day Ì†ºÌøÅ

#F1 #RussianGP #VB77 @MercedesAMGF1 https://t.‚Ä¶",FALSE,0,NA,2017-04-29T19:04:24Z,FALSE,NA,858396565555335169,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kira_anita,81,TRUE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:04:19Z,FALSE,NA,858396547981221888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Thiago_e5,1147,TRUE,FALSE,NA,NA
"RT @F1: Ì†ºÌøÅ END OF QUALIFYING Ì†ºÌøÅ

TOP 10 

VET Ì†ΩÌ≥∏
RAI
BOT
HAM
RIC
MAS
VER
HUL
PER
OCO

#Quali #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/DnEE1ymozZ",FALSE,0,NA,2017-04-29T19:04:19Z,FALSE,NA,858396545229639680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yoyan_bixente,1778,TRUE,FALSE,NA,NA
"RT @DaniLeo_Racing: here at Turn 5 they're pretty equal but again #Ferrari looks capable to cut in a little bit more

#RussianGP #Seb5 http‚Ä¶",FALSE,0,NA,2017-04-29T19:04:18Z,FALSE,NA,858396541056188417,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FerrariRetweet,1,TRUE,FALSE,NA,NA
RT @f1fanatic_co_uk: Raikkonen frustrated by Q3 traffic after narrow pole miss #F1 #RussianGP https://t.co/LUGQHQKx1U https://t.co/PGIRT3xr‚Ä¶,FALSE,0,NA,2017-04-29T19:03:58Z,FALSE,NA,858396455995719680,NA,"<a href=""http://somethingfornow.com"" rel=""nofollow"">ScuderiaFerrariF1</a>",joecaputo,6,TRUE,FALSE,NA,NA
Raikkonen frustrated by Q3 traffic after narrow pole miss #F1 #RussianGP https://t.co/LUGQHQKx1U https://t.co/PGIRT3xrjI,FALSE,8,NA,2017-04-29T19:03:57Z,FALSE,NA,858396452967591937,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",f1fanatic_co_uk,6,FALSE,FALSE,NA,NA
"RT @F1: Vettel: ""We're full of joy, very happy - and we'll try to take the momentum into the race""

#F1 #RussianGP https://t.co/e5y72wHwkd",FALSE,0,NA,2017-04-29T19:03:48Z,FALSE,NA,858396416867172352,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Ltd_Edition1983,304,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:03:47Z,FALSE,NA,858396413171867648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sangy89,3458,TRUE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:03:46Z,FALSE,NA,858396409049100289,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GeorgioMakos,1147,TRUE,FALSE,NA,NA
"RT @F1: Row 1: Vettel, Raikkonen
Row 2: Bottas, Hamilton

#RussianGP: unmissable. Here's when to tune in. #F1 https://t.co/F0iMYL4klA",FALSE,0,NA,2017-04-29T19:03:40Z,FALSE,NA,858396383145070592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChaserOfMars,268,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:03:36Z,FALSE,NA,858396367269617665,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alessandrosjg,1877,TRUE,FALSE,NA,NA
"RT @ValtteriBottas: 3rd in the qualifying. Reds too quick today but tomorrow is a new day Ì†ºÌøÅ

#F1 #RussianGP #VB77 @MercedesAMGF1 https://t.‚Ä¶",FALSE,0,NA,2017-04-29T19:03:35Z,FALSE,NA,858396363234697217,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mdlmer,81,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:03:31Z,FALSE,NA,858396346520358912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TimonenKari,3458,TRUE,FALSE,NA,NA
RT @svandoorne: Starting from the back of the grid tomorrow so the only way is ‚¨ÜÔ∏è! #SV2 #McLarenHonda #RussianGP https://t.co/32JwrkGHe8,FALSE,0,NA,2017-04-29T19:03:16Z,FALSE,NA,858396282456559618,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VdhHans,54,TRUE,FALSE,NA,NA
"RT @LewisHamilton: Next up, qualifying. Let me know where you're watching from! #Quali #TeamLH #RussianGP @MercedesAMGF1 Ì†ΩÌ≥∏ X Steve Ethering‚Ä¶",FALSE,0,NA,2017-04-29T19:03:15Z,FALSE,NA,858396278601994241,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MacLeAn___,412,TRUE,FALSE,NA,NA
"RT @F1: Qualifying wrap-up: watch the best bits from a dramatic Sochi showdown
#F1 #RussianGP https://t.co/j0jT418B5B",FALSE,0,NA,2017-04-29T19:03:05Z,FALSE,NA,858396237342560256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dante_mx,217,TRUE,FALSE,NA,NA
2017 Russian Grand Prix: Qualifying Highlights #RussianGP #F1 https://t.co/bTCXW7iqyn,FALSE,0,NA,2017-04-29T19:03:02Z,FALSE,NA,858396223983697920,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",f1_notizie,0,FALSE,FALSE,NA,NA
RT @F1: Want more from #RussianGP quali? Check out our extended highlights edit #F1 https://t.co/2RZ3DWoXu3,FALSE,0,NA,2017-04-29T19:02:59Z,FALSE,NA,858396209211482112,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ChaserOfMars,38,TRUE,FALSE,NA,NA
"RT @sebvettelnews: The finger is back AGAIN! ‚òùÔ∏è 

#RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 #Vettel #Seb5 https://t.co/Mp3cWtLcwm",FALSE,0,NA,2017-04-29T19:02:58Z,FALSE,NA,858396205428166657,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ari_pratti,200,TRUE,FALSE,NA,NA
"RT @SantanderGP: Ì†ºÌøÅ #Seb5 takes pole position for the 2017! Ì†ºÌøÅ
VET 
RAI
BOT
HAM
RIC
#RussianGP https://t.co/uMTbKiWgfT",FALSE,0,NA,2017-04-29T19:02:49Z,FALSE,NA,858396167863980034,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",46Debo,17,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:02:45Z,FALSE,NA,858396151606915077,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sabo458,3458,TRUE,FALSE,NA,NA
"another shot of Turn 5
#RussianGP #Seb5 https://t.co/P5JXWOLbDd",FALSE,0,DaniLeo_Racing,2017-04-29T19:02:41Z,FALSE,858395819510292480,858396134250885120,2896523136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DaniLeo_Racing,0,FALSE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:02:39Z,FALSE,NA,858396128009650176,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",czepa1,3458,TRUE,FALSE,NA,NA
It seems the expected @RenaultSportF1 engine update for Canada is delayed.. these boys won't be happy about that!‚Ä¶ https://t.co/Wqk2v73nwi,FALSE,11,NA,2017-04-29T19:02:36Z,TRUE,NA,858396115242233861,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mverstappenfans,6,FALSE,FALSE,NA,NA
"RT @F1: Row 1: Vettel, Raikkonen
Row 2: Bottas, Hamilton

#RussianGP: unmissable. Here's when to tune in. #F1 https://t.co/F0iMYL4klA",FALSE,0,NA,2017-04-29T19:02:35Z,FALSE,NA,858396109772914695,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saopwulo,268,TRUE,FALSE,NA,NA
"RT @F1: (Turn on Ì†ΩÌ¥ä)

On a scale of 1-10, how pleased does Sebastian Vettel sound?

About a million Ì†ΩÌ∏É

He clinches pole at the #RussianGP ‚¨áÔ∏è‚Ä¶",FALSE,0,NA,2017-04-29T19:02:33Z,FALSE,NA,858396102781005824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",17emaks,1877,TRUE,FALSE,NA,NA
RT @PET_Motorsports: Close fight with the red cars in #RussianGP qualifying - P3 for #VB77 &amp; P4 for #LH44. Finely poised for tomorrow's rac‚Ä¶,FALSE,0,NA,2017-04-29T19:02:33Z,FALSE,NA,858396102177030147,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lewishroyals,34,TRUE,FALSE,NA,NA
"RT @ScuderiaFerrari: POLE POSITION For #Seb5, first row completed by #Kimi7 P2! Ì†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±äÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøºÌ†ΩÌ±èÌ†ºÌøº#RussianGP #Quali #ForzaFerrari https://t.co/HB‚Ä¶",FALSE,0,NA,2017-04-29T19:02:29Z,FALSE,NA,858396083814154240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",charlyulloa,3458,TRUE,FALSE,NA,NA
RT @UBSf1: .@ValtteriBottas &amp; @LewisHamilton will start from P3 &amp; P4 tomorrow at the #RussianGP. Can they beat the @ScuderiaFerrari's on Su‚Ä¶,FALSE,0,NA,2017-04-29T19:02:27Z,FALSE,NA,858396075975225344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lewishroyals,21,TRUE,FALSE,NA,NA
"RT @F1: Vettel: ""We're full of joy, very happy - and we'll try to take the momentum into the race""

#F1 #RussianGP https://t.co/e5y72wHwkd",FALSE,0,NA,2017-04-29T19:02:22Z,FALSE,NA,858396056165523456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",clarkwnts,304,TRUE,FALSE,NA,NA
RT @ScuderiaFerrari: Russian Grand Prix - ‚ÄúThe car was phenomenal‚Äù. #RussianGP #ForzaFerrari https://t.co/Zm6ZZXb8Mb,FALSE,0,NA,2017-04-29T19:02:19Z,FALSE,NA,858396041468620801,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TomGrindel1,246,TRUE,FALSE,NA,NA
"RT @HondaRacingF1: #FA14 clocks a 1:36.660 and will start P15 on the grid. Also out of #Q2 goes SAI, STR, KVY and MAG. #RussianGP https://t‚Ä¶",FALSE,0,NA,2017-04-29T19:02:08Z,FALSE,NA,858395998254661632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mclaren_woking,18,TRUE,FALSE,NA,NA
"RT @HisenseUK: It's the #RussianGP this weekend and we're giving away a ¬£25 @Argos_Online voucher Ì†ºÌøÅ

FOLLOW and RT for the chance to WIN! h‚Ä¶",FALSE,0,NA,2017-04-29T19:02:08Z,FALSE,NA,858395997675847681,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sarahfield3579,850,TRUE,FALSE,NA,NA
RT @F1: PROVISIONAL CLASSIFICATION (END OF FP3): Game on... #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F1 https://t.co/9vAitUThZv,FALSE,0,NA,2017-04-29T19:01:54Z,FALSE,NA,858395937210814465,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Teresa_0704,652,TRUE,FALSE,NA,NA
"RT @F1: BREAKING: Sebastian Vettel takes pole at the #RussianGP

First @ScuderiaFerrari front row lock-out since Ì†ºÌ∑´Ì†ºÌ∑∑ 2008 https://t.co/Yc298‚Ä¶",FALSE,0,NA,2017-04-29T19:01:53Z,FALSE,NA,858395934505394176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",darrenhia,3091,TRUE,FALSE,NA,NA
"RT @pirellisport: Enjoy the weekend of #Fit4F1 speed!
#RussianGP https://t.co/PeUoFtd6EV https://t.co/tS4wtDaHt3",FALSE,0,NA,2017-04-29T19:01:41Z,FALSE,NA,858395885549608960,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lapierpierina,5,TRUE,FALSE,NA,NA
RT @McLarenF1: That's the chequered flag for Q2. Fernando ends the session in P15. #RussianGP https://t.co/JXcDdOcKhM,FALSE,0,NA,2017-04-29T19:01:38Z,FALSE,NA,858395872501141504,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mclaren_woking,93,TRUE,FALSE,NA,NA
"RT @SkySportsF1: Could Sebastian Vettel's #RussianGP pole be a turning point in #F12017?

https://t.co/w6zcajiW1r #SkyF1 https://t.co/MQmHw‚Ä¶",FALSE,0,NA,2017-04-29T19:01:35Z,FALSE,NA,858395858840285184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",halfblackiejack,23,TRUE,FALSE,NA,NA
"here at Turn 5 they're pretty equal but again #Ferrari looks capable to cut in a little bit more

#RussianGP #Seb5 https://t.co/Ad5vBo6LAa",FALSE,3,DaniLeo_Racing,2017-04-29T19:01:26Z,FALSE,858395241992392704,858395819510292480,2896523136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DaniLeo_Racing,1,FALSE,FALSE,NA,NA
"RT @SantanderGP: Kimi is flying through the track! ‚úàÔ∏è
#RussianGP #FP2 https://t.co/44IsKOq5l8",FALSE,0,NA,2017-04-29T19:01:22Z,FALSE,NA,858395801835491329,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",46Debo,17,TRUE,FALSE,NA,NA
"RT @F1: Sebastian Vettel: ""This is not the easiest track to pass‚Ä¶ but hopefully we don‚Äôt have to"" #F1 #RussianGP https://t.co/KiTNbD16GG",FALSE,0,NA,2017-04-29T19:01:19Z,FALSE,NA,858395793249759232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PedanticPunter,263,TRUE,FALSE,NA,NA
"RT @FormulaRapidaV: #F1 Pole for Vettel and Ferrari one-two in Russia

https://t.co/Au6g1gwWRe by: @ramonetlop #RussianGP https://t.co/xlAH‚Ä¶",FALSE,0,NA,2017-04-29T19:01:17Z,FALSE,NA,858395781023379456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guille_moreno_3,4,TRUE,FALSE,NA,NA
"RT @F1: Vettel: ""We're full of joy, very happy - and we'll try to take the momentum into the race""

#F1 #RussianGP https://t.co/e5y72wHwkd",FALSE,0,NA,2017-04-29T19:01:11Z,FALSE,NA,858395757967290368,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anthony_pers,304,TRUE,FALSE,NA,NA
RT @F1: Want more from #RussianGP quali? Check out our extended highlights edit #F1 https://t.co/2RZ3DWoXu3,FALSE,0,NA,2017-04-29T19:01:10Z,FALSE,NA,858395754460835840,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Ltd_Edition1983,38,TRUE,FALSE,NA,NA
"RT @RenaultSportF1: Little known fact; Nico has his own grid lady, that announces him everywhere he goes. 
#FakeF1Fact #RussianGP https://t‚Ä¶",FALSE,0,NA,2017-04-29T19:01:09Z,FALSE,NA,858395750564323329,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",salo74teemu,36,TRUE,FALSE,NA,NA
"RT @F1: WATCH: Onboard with Sebastian Vettel as he takes pole at the #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫

47th pole of his career and his first since 2015 https:‚Ä¶",FALSE,0,NA,2017-04-29T19:01:09Z,FALSE,NA,858395748995674112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlainAdk,1147,TRUE,FALSE,NA,NA
"RT @PWehrlein: Difficult weekend - struggling with grip and pace, will try the best tomorrow and push hard Ì†ºÌøéÌ†ΩÌ≤®
#RussianGP https://t.co/oAqWR‚Ä¶",FALSE,0,NA,2017-04-29T19:01:08Z,FALSE,NA,858395743895166976,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fc3srx7Rx7,36,TRUE,FALSE,NA,NA
"RT @LewisHamilton: Next up, qualifying. Let me know where you're watching from! #Quali #TeamLH #RussianGP @MercedesAMGF1 Ì†ΩÌ≥∏ X Steve Ethering‚Ä¶",FALSE,0,NA,2017-04-29T19:01:07Z,FALSE,NA,858395741265571840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ppartnivek,412,TRUE,FALSE,NA,NA
"RT @SkySportsF1: Could Sebastian Vettel's #RussianGP pole be a turning point in #F12017?

https://t.co/w6zcajiW1r #SkyF1 https://t.co/MQmHw‚Ä¶",FALSE,0,NA,2017-04-29T19:00:41Z,FALSE,NA,858395631458672641,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OscarTorres117,23,TRUE,FALSE,NA,NA
RT @HondaRacingF1: Half way through #Q2. @alo_oficial back on track and lapping on the Ultrasofts. #F1 #RussianGP https://t.co/yiei17hGYh,FALSE,0,NA,2017-04-29T19:00:32Z,FALSE,NA,858395593479245830,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mclaren_woking,27,TRUE,FALSE,NA,NA
RT @PET_Motorsports: Close fight with the red cars in #RussianGP qualifying - P3 for #VB77 &amp; P4 for #LH44. Finely poised for tomorrow's rac‚Ä¶,FALSE,0,NA,2017-04-29T19:00:28Z,FALSE,NA,858395579243790336,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ppartnivek,34,TRUE,FALSE,NA,NA
RT @UBSf1: .@ValtteriBottas &amp; @LewisHamilton will start from P3 &amp; P4 tomorrow at the #RussianGP. Can they beat the @ScuderiaFerrari's on Su‚Ä¶,FALSE,0,NA,2017-04-29T19:00:24Z,FALSE,NA,858395561606733824,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ppartnivek,21,TRUE,FALSE,NA,NA
"RT @Gianludale27: Ì†ºÌ∑∑Ì†ºÌ∑∫ #RussianGP | Arrivabene: ""I'm very satisfied, but we need to stay calm. It was a great quali, but the race is tomorrow""",FALSE,0,NA,2017-04-29T19:00:23Z,FALSE,NA,858395555461988353,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",46Debo,30,TRUE,FALSE,NA,NA
"RT @MercedesAMGF1: LIVE: Post-Qualifying Debrief with Toto Wolff Ì†ΩÌ≥≤

WATCH Ì†ΩÌ±âÌ†ΩÌ±â https://t.co/hoknx2GVAp #RussianGP #F1 https://t.co/aSk8oMYxNr",FALSE,0,NA,2017-04-29T19:00:21Z,FALSE,NA,858395549514555392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ppartnivek,32,TRUE,FALSE,NA,NA
"RT @sebvettelnews: #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ Saturday Gallery Ì†ΩÌ≥∏ https://t.co/nvJjzkV7Hc 

¬© Ferrari Media 

#Vettel #Seb5 #F1 https://t.co/zvJ6Zkka66",FALSE,0,NA,2017-04-29T19:00:16Z,FALSE,NA,858395525019598848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fc3srx7Rx7,21,TRUE,FALSE,NA,NA
"RT @SkySportsF1: Just in case you need a reminder: #RussianGP race show from 11.30am, lights out at 1pm https://t.co/IPo6RxJHHZ #SkyF1 http‚Ä¶",FALSE,0,NA,2017-04-29T19:00:07Z,FALSE,NA,858395489116581888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MBYAT,20,TRUE,FALSE,NA,NA
RT @McLarenF1: Fernando heads out for his first Q2 run. #RussianGP https://t.co/J7ZKthC1Bk,FALSE,0,NA,2017-04-29T19:00:05Z,FALSE,NA,858395482745434114,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mclaren_woking,38,TRUE,FALSE,NA,NA
RT @fia: #F1 @ScuderiaFerrari's Sebastian Vettel claims pole position of the #RussianGP https://t.co/64Z0WItD5E,FALSE,0,NA,2017-04-29T19:00:05Z,FALSE,NA,858395480895746049,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MortenWad,104,TRUE,FALSE,NA,NA
"RT @HondaRacingF1: Catch up on the #RussianGP #Quali recap, review and report, at https://t.co/KmjhrdUYeN #F1 https://t.co/UXRTOW2SGr",FALSE,0,NA,2017-04-29T19:00:00Z,FALSE,NA,858395461186715649,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nickyfox22,25,TRUE,FALSE,NA,NA
"‚íà #LSFCV
‚íâ #HCAP
‚íä #srfarena
‚íã #st√§rnstund
‚íå #RussianGP

2017/4/29 20:52 CEST #trndnl https://t.co/WHwtAM2j31",FALSE,0,NA,2017-04-29T18:59:59Z,FALSE,NA,858395457562607616,NA,"<a href=""http://trendinalia.com"" rel=""nofollow"">Trendinalia Switzerland</a>",trendinaliaCH,0,FALSE,FALSE,8.4445,46.813
RT @F1: Want more from #RussianGP quali? Check out our extended highlights edit #F1 https://t.co/2RZ3DWoXu3,FALSE,0,NA,2017-04-29T18:59:54Z,FALSE,NA,858395436138319874,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mkl300,38,TRUE,FALSE,NA,NA
"RT @supportalonso_: RUSSIAN GP GALLERY @alo_oficial  #fernandoalonso #f1 #fa14 #russiangp  
https://t.co/nyr9TjmJ79 https://t.co/QZ7WxkO2Az",FALSE,0,NA,2017-04-29T18:59:43Z,FALSE,NA,858395388692373504,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ElzbietaPerts,1,TRUE,FALSE,NA,NA
"RT @MercedesAMGF1: #VB77: ""I think we can see Ferrari were quicker today. We were close in the end, but not close enough."" #RussianGP Ì†ºÌ∑∑Ì†ºÌ∑∫ #F‚Ä¶",FALSE,0,NA,2017-04-29T18:59:40Z,FALSE,NA,858395374616276992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahmed_khaled322,42,TRUE,FALSE,NA,NA
